index,id,x,y,z,vx,vy,vz,mass,collision_radius,char_length,area_to_mass,bstar
121,50121,12018224.963735536,-35941.12459127713,-26216.061906994568,7018.157413735362,-35.941124591276406,-26.216061906994433,0.07118871688499867,0.06147584963805521,0.12295169927611042,0.11710756697353923,0.0
122,50122,11944104.029277537,223325.06994478212,-56596.115806443915,6944.036479277537,223.3250699447839,-56.59611580644323,0.04043920327909081,0.058305303098370655,0.11661060619674131,0.18539256258448308,0.0
123,50123,12056544.373734567,-140326.15894718393,-52547.60906301078,7056.47682373466,-140.3261589471848,-52.54760906301032,0.01079615700922102,0.03666239233861041,0.07332478467722083,0.273969773899481,0.0
124,50124,12036885.990336735,3545.8608489035555,88375.46490917166,7036.818440336989,3.545860848903623,88.37546490917227,0.044106421105870354,0.05272366181625007,0.10544732363250015,0.13892562428494365,0.0
125,50125,11844959.412272755,-23273.07749430472,32326.736986033156,6844.891862272739,-23.273077494304538,32.32673698603282,0.011887224902599186,0.0299913139128587,0.0599826278257174,0.16635280064451036,0.0
126,50126,11974848.76365189,59025.91191846105,-16446.25756962169,6974.781213651673,59.02591191846006,-16.446257569621913,0.03517563276325029,0.02903906919283937,0.05807813838567874,0.0526959341559805,0.0
127,50127,11461609.38077812,286219.9108033095,-984716.9320709077,6461.541830777947,286.2199108033111,-984.7169320709112,0.0012990513904049578,0.030690110202857203,0.061380220405714406,1.5941796683320688,0.0
128,50128,12028496.725328462,1314.312134337098,-14754.918273343717,7028.429175328059,1.3143121343370843,-14.754918273343685,0.15160412133915308,0.033267889292418765,0.06653577858483753,0.016057246904916687,0.0
129,50129,12216755.490141185,321606.2868292214,18579.02001229741,7216.6879401410615,321.6062868292234,18.57902001229744,0.0012331390594283536,0.027265694766486784,0.05453138953297357,1.324786502669554,0.0
130,50130,12026934.285734044,26496.64440123546,38995.38313507295,7026.866735734038,26.496644401235763,38.995383135073965,8.104145870335518,0.4955567583477232,0.9911135166954465,0.06750463729196336,0.0
131,50131,11765588.073110403,14732.109041454849,107468.58610074123,6765.52052311024,14.732109041454594,107.46858610073917,0.015098168408906348,0.02759491415918506,0.05518982831837012,0.1108365961987215,0.0
132,50132,12050776.23759647,-168450.22784688682,62054.04382199773,7050.708687596524,-168.4502278468881,62.054043821997354,0.020216582525176992,0.03915082915279,0.07830165830558,0.16689321912767427,0.0
133,50133,11986826.608080612,157677.5076498138,-92444.94440699085,6986.759058080388,157.67750764981204,-92.44494440699191,0.018529810045927696,0.02895037707279027,0.05790075414558054,0.09942254395162332,0.0
134,50134,12103470.378883824,147320.51941002844,42186.34534202005,7103.402828884201,147.32051941002953,42.18634534201957,0.031480823448033976,0.04531006496649436,0.09062012993298872,0.14365029208522564,0.0
135,50135,11937866.088133957,-102327.29515628773,-82656.09936965305,6937.798538133982,-102.32729515629018,-82.65609936965376,0.028340286949958108,0.03217023953792952,0.06434047907585903,0.08030957882151786,0.0
136,50136,11926390.50625657,-83117.160218292,163023.800737515,6926.322956256652,-83.11716021829214,163.02380073751354,0.005792675516474028,0.026324674467241516,0.05264934893448303,0.2628450603093007,0.0
137,50137,11961181.693849828,-196292.51353402153,89734.18800890788,6961.1141438497825,-196.29251353402526,89.73418800890731,0.009754788580037477,0.027477636976652172,0.054955273953304344,0.17009108235059694,0.0
138,50138,12242133.933908006,235261.06022228644,-239532.64584224153,7242.066383908068,235.2610602222893,-239.5326458422459,0.007161777525765868,0.029365275766480455,0.05873055153296091,0.2646816439915269,0.0
139,50139,12101437.41808665,-16986.59857153134,152946.17061157207,7101.3698680863135,-16.98659857153123,152.94617061157592,0.01458712923791029,0.03333412886148009,0.06666825772296019,0.16754985407285794,0.0
140,50140,12022530.118052114,82188.89898194752,11637.529040650566,7022.462568052308,82.18889898194871,11.637529040650847,0.17605253511840174,0.06554322610681981,0.13108645221363963,0.053843263172389605,0.0
141,50141,12005077.646652883,21664.721655943205,-44388.71309062235,7005.010096653155,21.664721655943403,-44.388713090622495,0.637157774265473,0.10554897940419926,0.21109795880839852,0.03866813839611257,0.0
142,50142,11852809.02120072,-144104.6756563699,-74351.63538740983,6852.741471200428,-144.10467565636932,-74.3516353874106,0.0092636707637755,0.032776286321857584,0.06555257264371517,0.2550571709589168,0.0
143,50143,12006251.046062162,5033.447315683662,-16193.121462760218,7006.183496062536,5.033447315683732,-16.193121462760054,0.13605565832295044,0.026041751010333902,0.052083502020667805,0.010951022380859897,0.0
